name;lat;long;country;population
Yuzawa;39.1644;140.4958;Japan;41601
Yuzawa;36.9340;138.8174;Japan;7919
Zama;35.4886;139.4075;Japan;130753
Zao;38.0981;140.6589;Japan;11360
Zentsujicho;34.2283;133.7872;Japan;31620
Zushi;35.2948;139.5781;Japan;56996
Saint Helier;49.1858;-2.1100;Jersey;33522
Al Hisn;32.4870;35.8800;Jordan;35085
Al Karak;31.1833;35.7000;Jordan;21678
Al Mafraq;32.2833;36.2333;Jordan;57118
Al `Aqabah;29.5167;35.0000;Jordan;140000
Amman;31.9500;35.9333;Jordan;4007526
Ar Ramtha;32.5592;36.0069;Jordan;155693
As Salt;32.0392;35.7272;Jordan;88900
AshShajarah;32.6417;35.9417;Jordan;27902
At Tafilah;30.8375;35.6044;Jordan;23512
At Turrah;32.6368;35.9900;Jordan;34948
Az Zarqa';32.0833;36.1000;Jordan;481300
Irbid;32.5556;35.8500;Jordan;569068
Jarash;32.2723;35.8914;Jordan;50745
Kafr Rakib;32.4519;35.6944;Jordan;7192
Kafr `Awan;32.4167;35.6833;Jordan;13056
Ma`an;30.1920;35.7360;Jordan;50350
Madaba;31.7167;35.8000;Jordan;1000
Sakib;32.2843;35.8092;Jordan;11586
`Ajlun;32.3325;35.7517;Jordan;148870
Abay;49.6311;72.8539;Kazakhstan;25550
Aksay;51.1714;53.0349;Kazakhstan;34799
Alga;49.9032;57.3350;Kazakhstan;28267
Almaty;43.2500;76.9000;Kazakhstan;1916822
Aqadyr;48.2749;72.8599;Kazakhstan;9710
Aqsu;52.0333;76.9167;Kazakhstan;69354
Aqsu;52.4502;71.9597;Kazakhstan;8543
Aqtau;43.6525;51.1575;Kazakhstan;183350
Aqtobe;50.2836;57.2297;Kazakhstan;387807
Aral;46.8000;61.6667;Kazakhstan;29887
Arqalyq;50.2486;66.9114;Kazakhstan;28169
Arys;42.4297;68.8046;Kazakhstan;40707
Astrakhan;51.5228;69.7950;Kazakhstan;6313
Atasu;48.6903;71.6499;Kazakhstan;19616
Atbasar;51.8000;68.3667;Kazakhstan;29733
Atyrau;47.1167;51.8833;Kazakhstan;290700
Ayagoz;47.9645;80.4344;Kazakhstan;41593
Baikonur;45.6300;63.3140;Kazakhstan;39161
Balqash;46.8500;75.0000;Kazakhstan;78002
Balyqshy;47.0666;51.8666;Kazakhstan;31624
Bayghanin;48.6917;55.8740;Kazakhstan;7657
Bayserke;43.4909;77.0390;Kazakhstan;15124
Bestobe;52.4997;73.0997;Kazakhstan;7189
Boralday;43.3341;76.8288;Kazakhstan;20996
Bulaevo;54.9056;70.4439;Kazakhstan;8433
Burubaytal;44.9387;74.0303;Kazakhstan;100
Chapaev;50.1828;51.1753;Kazakhstan;6000
Derzhavinsk;51.1021;66.3075;Kazakhstan;15848
Ekibastuz;51.7298;75.3266;Kazakhstan;159760
Emba;48.8268;58.1442;Kazakhstan;18760
Ereymentau;51.6303;73.1049;Kazakhstan;25141
Ertis;53.3337;75.4590;Kazakhstan;7772
Esik;43.3552;77.4524;Kazakhstan;36715
Esil;51.9556;66.4042;Kazakhstan;11551
Eski Ikan;43.1833;68.5333;Kazakhstan;14294
Fort-Shevchenko;44.5171;50.2666;Kazakhstan;5213
Kapchagay;43.8833;77.0833;Kazakhstan;60100
Kentau;43.5169;68.5044;Kazakhstan;81484
Khromtau;50.2699;58.4500;Kazakhstan;23715
Kishkenekol;53.6394;72.3439;Kazakhstan;6779
Kokshetau;53.2824;69.3969;Kazakhstan;139063
Koktobe;43.1803;76.9000;Kazakhstan;7989
Lengir;42.1899;69.8799;Kazakhstan;23058
Lugovoy;42.9472;72.7644;Kazakhstan;10242
Makhambet;47.6714;51.5798;Kazakhstan;8905
Makinsk;52.6404;70.4100;Kazakhstan;23020
Mangghystau;43.6905;51.1417;Kazakhstan;147443
Maqat;47.6500;53.3167;Kazakhstan;14756
Masangshy;42.9289;75.3019;Kazakhstan;13606
Mezhdurechenskoye;43.4528;76.7228;Kazakhstan;6972
Novoishimskiy;53.1981;66.7694;Kazakhstan;11583
Nur-Sultan;51.1333;71.4333;Kazakhstan;1078362
Oktyabrsk;49.4731;57.4449;Kazakhstan;28196
Oral;51.2225;51.3725;Kazakhstan;271900
Osakarovka;50.5799;72.5699;Kazakhstan;7305
Oskemen;49.9900;82.6149;Kazakhstan;319067
Otar;43.5346;75.2139;Kazakhstan;11238
Oytal;42.9153;73.2549;Kazakhstan;22673
Pavlodar;52.3156;76.9564;Kazakhstan;353930
Pavlodarskoe;52.4000;76.8333;Kazakhstan;5319
Petropavl;54.8622;69.1408;Kazakhstan;216406
Podstepnoe;51.1475;51.4881;Kazakhstan;6461
Presnovka;54.6703;67.1500;Kazakhstan;5322
Qapshaghay;43.8844;77.0687;Kazakhstan;42167
Qarabalyq;53.7506;62.0502;Kazakhstan;9838
Qaraghandy;49.8000;73.1167;Kazakhstan;497777
Qaraoy;43.5219;76.8297;Kazakhstan;5282
Qaratau;43.1667;70.4667;Kazakhstan;28804
Qarazhal;48.0253;70.7999;Kazakhstan;22170
Qarqaraly;49.4249;75.4649;Kazakhstan;8195
Qashyr;53.0804;76.0900;Kazakhstan;8931
Qaskeleng;43.1983;76.6311;Kazakhstan;58418
Qazaly;45.7628;62.1075;Kazakhstan;6582
Qazyqurt;41.7598;69.3880;Kazakhstan;14563
Qostanay;53.2144;63.6246;Kazakhstan;217135
Qulan;42.9204;72.7050;Kazakhstan;13128
Qulsary;46.9833;54.0165;Kazakhstan;37103
Qusmuryn;52.4580;64.6000;Kazakhstan;8049
Qyzylorda;44.8479;65.4999;Kazakhstan;200900
Ridder;50.3442;83.5128;Kazakhstan;49695
Rudnyy;52.9527;63.1300;Kazakhstan;124000
Saghyz;48.2364;54.8819;Kazakhstan;6530
Sarqan;45.4203;79.9149;Kazakhstan;76919
Saryshaghan;46.1195;73.6191;Kazakhstan;4365
Satbayev;47.9000;67.5333;Kazakhstan;61883
Saumalkol;53.2914;68.1046;Kazakhstan;9288
Semey;50.4111;80.2275;Kazakhstan;350201
Serebryansk;49.6999;83.4249;Kazakhstan;701
Sergeevka;53.8800;67.4158;Kazakhstan;7344
Shakhtinsk;49.7100;72.5872;Kazakhstan;37899
Shalqar;47.8333;59.6000;Kazakhstan;26574
Shamalgan;43.3775;76.6200;Kazakhstan;14294
Shar;49.6003;81.0549;Kazakhstan;9087
Sharbaqty;52.4999;78.1499;Kazakhstan;107
Shchuchinsk;52.9333;70.2000;Kazakhstan;45004
Shemonaikha;50.6281;81.9122;Kazakhstan;19127
Shiyeli;44.1689;66.7389;Kazakhstan;29832
Sholaqqorghan;43.7653;69.1764;Kazakhstan;9213
Shongzhy;43.5421;79.4703;Kazakhstan;3902
Shu;43.5953;73.7448;Kazakhstan;42439
Shymkent;42.3000;69.6000;Kazakhstan;1028673
Smirnovo;54.5119;69.4182;Kazakhstan;5718
Soran;49.7833;72.8500;Kazakhstan;42058
Staryy Beyneu;45.1834;55.1000;Kazakhstan;32452
Taiynsha;53.8478;69.7639;Kazakhstan;12418
Taldyqorghan;45.0167;78.3667;Kazakhstan;129960
Talghar;43.3036;77.2408;Kazakhstan;47301
Taraz;42.8833;71.3667;Kazakhstan;357795
Tekeli;44.8332;78.8309;Kazakhstan;30707
Temirtau;50.0549;72.9646;Kazakhstan;185082
Tobyl;52.6980;62.5749;Kazakhstan;7155
Tole Bi;43.6768;73.7620;Kazakhstan;19551
Torghay;49.6260;63.4990;Kazakhstan;5277
Turkistan;43.3019;68.2692;Kazakhstan;164746
Tuzdybastau;43.3198;77.0600;Kazakhstan;12577
Uryzhar;47.0900;81.6228;Kazakhstan;14826
Ushtobe;45.2653;77.9700;Kazakhstan;20492
Yavlenka;54.3500;68.4500;Kazakhstan;5478
Zaysan;47.4688;84.8646;Kazakhstan;17600
Zhaltyr;51.6324;69.8328;Kazakhstan;694
Zhangaozen;43.3004;52.8000;Kazakhstan;8895
Zhanibek;49.4221;46.8471;Kazakhstan;8212
Zharkent;44.1667;80.0067;Kazakhstan;43430
Zhetisay;40.7753;68.3272;Kazakhstan;36494
Zhezqazghan;47.7833;67.7000;Kazakhstan;86227
Zhitiqara;52.1908;61.2006;Kazakhstan;33587
Zholymbet;51.7502;71.7099;Kazakhstan;6876
Zhosaly;45.4889;64.0900;Kazakhstan;20065
Zyryanovsk;49.7453;84.2548;Kazakhstan;49658
Athi River;-1.4500;36.9833;Kenya;81302
Bungoma;0.5666;34.5666;Kenya;55857
Busia;0.4608;34.1108;Kenya;30777
Dadaab;0.0531;40.3086;Kenya;5723
Eldama Ravine;0.0504;35.7200;Kenya;17581
Eldoret;0.5167;35.2833;Kenya;193830
Embu;-0.5333;37.4500;Kenya;41092
Garissa;-0.4569;39.6583;Kenya;65881
Hola;-1.5000;40.0300;Kenya;6931
Homa Bay;-0.5167;34.4500;Kenya;32174
Isiolo;0.3500;37.5833;Kenya;45989
Iten;0.6703;35.5081;Kenya;1000
Kabarnet;0.4919;35.7430;Kenya;1000
Kajiado;-1.8500;36.7833;Kenya;1000
Kakamega;0.2833;34.7500;Kenya;91778
Kapenguria;1.2389;35.1119;Kenya;1000
Kapsabet;0.2000;35.1000;Kenya;17918
Karungu;-0.8496;34.1500;Kenya;2376
Kendu Bay;-0.3596;34.6400;Kenya;91248
Kericho;-0.3692;35.2839;Kenya;30023
Kerugoya;-0.4989;37.2803;Kenya;1000
Kiambu;-1.1714;36.8356;Kenya;1000
Kilifi;-3.6333;39.8500;Kenya;80339
Kisii;-0.6698;34.7675;Kenya;37531
Kisumu;-0.1000;34.7500;Kenya;409928
Kitale;1.0167;35.0000;Kenya;63245
Kitui;-1.3667;38.0167;Kenya;29062
Konza;-1.7496;37.1200;Kenya;2004
Kwale;-4.1737;39.4521;Kenya;1000
Lamu;-2.2620;40.9197;Kenya;24525
Lodwar;3.1167;35.6000;Kenya;16981
Machakos;-1.5167;37.2667;Kenya;114109
Malindi;-3.2100;40.1000;Kenya;94016
Mandera;3.9167;41.8333;Kenya;30433
Maralal;1.1000;36.7000;Kenya;20841
Marsabit;2.3333;37.9833;Kenya;17127
Meru;0.0500;37.6500;Kenya;1833000
Migori;-1.0634;34.4731;Kenya;1000
Mombasa;-4.0500;39.6667;Kenya;1200000
Moyale;3.5270;39.0560;Kenya;24837
Mumias;0.3333;34.4833;Kenya;99987
Murang'a;-0.7210;37.1526;Kenya;1000
Mwatate;-3.5050;38.3772;Kenya;1000
Mwingi;-0.9296;38.0700;Kenya;11219
Nairobi;-1.2864;36.8172;Kenya;5545000
Naivasha;-0.7167;36.4333;Kenya;14563
Nakuru;-0.2833;36.0667;Kenya;307990
Namanga;-2.5500;36.7833;Kenya;13193
Nanyuki;0.0167;37.0667;Kenya;31577
Narok;-1.0833;35.8667;Kenya;1000
Nyamira;-0.5633;34.9358;Kenya;1000
Nyeri;-0.4167;36.9500;Kenya;98908
Ol Kalou;-0.2643;36.3788;Kenya;1000
Rumuruti;0.2725;36.5381;Kenya;1000
Siaya;0.0607;34.2881;Kenya;1000
Sotik;-0.6796;35.1200;Kenya;71285
Sotik Post;-0.7813;35.3416;Kenya;1000
Thika;-1.0396;37.0900;Kenya;99322
Tsavo;-2.9828;38.4666;Kenya;414
Voi;-3.3696;38.5700;Kenya;36487
Wajir;1.7472;40.0572;Kenya;45771
Witu;-2.3796;40.4300;Kenya;5380
Wote;-1.7808;37.6288;Kenya;1000
Tarawa;1.3382;173.0176;Kiribati;28802
Teaoraereke;1.3331;173.0116;Kiribati;6073
Bresje;42.6264;21.0874;Kosovo;5596
Damjan;42.2960;20.5162;Kosovo;5133
Decan;42.5333;20.2833;Kosovo;3803
Donje Zabare;42.8714;20.8411;Kosovo;7394
Dragash;42.0611;20.6528;Kosovo;1000
Dushanove;42.2347;20.7091;Kosovo;9398
Ferizaj;42.3667;21.1667;Kosovo;1000
Fushe Kosove;42.6300;21.1200;Kosovo;33997
Gjakove;42.3833;20.4333;Kosovo;1000
Gjilan;42.4647;21.4669;Kosovo;1000
Gllogovc;42.6167;20.9000;Kosovo;1000
Gracanice;42.6000;21.2000;Kosovo;1000
Hajvali;42.6167;21.1833;Kosovo;7391
Hani i Elezit;42.1475;21.2992;Kosovo;9403
Istog;42.7833;20.4833;Kosovo;1000
Junik;42.4761;20.2775;Kosovo;6084
Kacanik;42.2467;21.2553;Kosovo;1000
Kamenice;42.5839;21.5750;Kosovo;36085
Kline;42.6167;20.5667;Kosovo;38496
Kllokot;42.3667;21.3833;Kosovo;1000
Korishe;42.2576;20.7981;Kosovo;5279
Leposaviq;43.1000;20.8000;Kosovo;1000
Lipjan;42.5300;21.1386;Kosovo;1000
Lubizhde;42.2380;20.7615;Kosovo;5982
Malisheve;42.4828;20.7458;Kosovo;54613
Mamushe;42.3167;20.7167;Kosovo;5507
Matican;42.6449;21.1918;Kosovo;13876
Mitrovice;42.8833;20.8667;Kosovo;1000
Novoberde;42.6000;21.4333;Kosovo;1000
Obiliq;42.6900;21.0778;Kosovo;1000
Partesh;42.4019;21.4336;Kosovo;5300
Peje;42.6603;20.2917;Kosovo;1000
Podujeve;42.9167;21.2000;Kosovo;1000
Pozharan;42.3648;21.3372;Kosovo;11749
Pristina;42.6633;21.1622;Kosovo;1000
Prizren;42.2128;20.7392;Kosovo;1000
Rahovec;42.3994;20.6547;Kosovo;1000
Ranillug;42.4920;21.5590;Kosovo;5800
Shterpce;42.2333;21.0167;Kosovo;1000
Shtime;42.4333;21.0333;Kosovo;27324
Skenderaj;42.7467;20.7886;Kosovo;1000
Suhareke;42.3800;20.8219;Kosovo;1000
Viti;42.3167;21.3500;Kosovo;1000
Vitomirice;42.6819;20.3173;Kosovo;5409
Vushtrri;42.8222;20.9694;Kosovo;1000
Zubin Potok;42.9167;20.6833;Kosovo;1000
Zvecan;42.9000;20.8333;Kosovo;1000
Abu Hulayfah;29.3333;48.0000;Kuwait;164212
Al Ahmadi;29.0769;48.0838;Kuwait;68763
Al Jahra';29.3375;47.6581;Kuwait;194193
Kuwait City;29.3750;47.9800;Kuwait;2989000
Alamedin;42.8900;74.6300;Kyrgyzstan;11773
At-Bashy;41.1725;75.7968;Kyrgyzstan;15601
Aydarken;39.9333;71.3333;Kyrgyzstan;10331
Balykchy;42.4603;76.1872;Kyrgyzstan;42380
Batken;40.0625;70.8194;Kyrgyzstan;12134
Belovodskoe;42.8333;74.1167;Kyrgyzstan;21275
Bishkek;42.8667;74.5667;Kyrgyzstan;1053900
Bosteri;42.6500;77.1800;Kyrgyzstan;7415
Chaek;41.9300;74.5100;Kyrgyzstan;7009
Cholpon-Ata;42.6500;77.0833;Kyrgyzstan;11520
Darkan;42.3097;77.8856;Kyrgyzstan;6495
Grigor'evka;42.7200;77.4700;Kyrgyzstan;5133
Isfana;39.8389;69.5275;Kyrgyzstan;18244
Jalal-Abad;40.9375;72.9861;Kyrgyzstan;89004
Jangy-Nookat;40.2500;72.5500;Kyrgyzstan;21049
Kant;42.8833;74.8500;Kyrgyzstan;21589
Kara-Balta;42.8306;73.8857;Kyrgyzstan;74133
Kara-Kol;41.6333;72.6667;Kyrgyzstan;18843
Kara-Suu;40.7000;72.8833;Kyrgyzstan;20862
Karakol;42.5000;78.3833;Kyrgyzstan;63377
Kerben;41.5000;71.7500;Kyrgyzstan;14141
Klyuchevka;42.5686;71.8172;Kyrgyzstan;5596
Kochkor-Ata;41.0358;72.4814;Kyrgyzstan;14814
Kok-Janggak;41.0307;73.2058;Kyrgyzstan;15000
Kyzyl-Kyya;40.2667;72.0500;Kyrgyzstan;31727
Lebedinovka;42.8800;74.6800;Kyrgyzstan;20709
Mayluu-Suu;41.2457;72.4480;Kyrgyzstan;20200
Naryn;41.4333;76.0000;Kyrgyzstan;34822
Novopavlovka;42.8700;74.4800;Kyrgyzstan;18332
Osh;40.5333;72.7833;Kyrgyzstan;281900
Ozgon;40.7667;73.3000;Kyrgyzstan;49410
Shopokov;42.8167;74.2333;Kyrgyzstan;8749
Suluktu;39.9365;69.5678;Kyrgyzstan;13378
Talas;42.5184;72.2429;Kyrgyzstan;35172
Tash-Dobo;42.7237;74.5721;Kyrgyzstan;5397
Tash-Komur;41.3461;72.2171;Kyrgyzstan;19310
Tokmok;42.8390;75.2910;Kyrgyzstan;53231
Toktogul;41.8826;72.9372;Kyrgyzstan;26115
Anouvong;18.8989;103.0919;Laos;1000
Attapu;14.8000;106.8333;Laos;19200
Ban Houayxay;20.2833;100.4167;Laos;17687
Champasak;14.8833;105.8667;Laos;13400
Louang Namtha;20.9500;101.4167;Laos;3225
Louangphabang;19.8931;102.1381;Laos;53792
Pakxan;18.3831;103.6669;Laos;1000
Pakxe;15.1167;105.7833;Laos;119848
Phon-Hong;18.4953;102.4153;Laos;1000
Phongsali;21.6833;102.1000;Laos;15083
Phonsavan;19.4500;103.2000;Laos;37507
Salavan;15.7167;106.4167;Laos;5521
Savannakhet;16.5500;104.7500;Laos;124000
Thakhek;17.4000;104.8000;Laos;70000
Vientiane;17.9667;102.6000;Laos;948487
Xai;20.7000;101.8167;Laos;1000
Xaignabouli;19.2575;101.7103;Laos;16200
Xam Nua;20.4133;104.0480;Laos;38992
Xekong;15.3503;106.7286;Laos;1000
Adazi;57.0769;24.3236;Latvia;7154
Aizkraukle;56.6008;25.2550;Latvia;7044
Aluksne;57.4239;27.0503;Latvia;6535
Balozi;56.8750;24.1194;Latvia;6780
Balvi;57.1292;27.2667;Latvia;5840
Bauska;56.4067;24.1875;Latvia;9840
Cesis;57.3131;25.2747;Latvia;14815
Daugavpils;55.8714;26.5161;Latvia;80627
Dobele;56.6258;23.2811;Latvia;8731
Gulbene;57.1750;26.7564;Latvia;6982
Iecava;56.6000;24.2000;Latvia;5736
Ikskile;56.8367;24.4964;Latvia;7278
Jekabpils;56.4975;25.8664;Latvia;21629
Jelgava;56.6522;23.7244;Latvia;55336
Jurmala;56.9722;23.7969;Latvia;50248
Kekava;56.8266;24.2300;Latvia;5134
Kraslava;55.8956;27.1644;Latvia;7289
Kuldiga;56.9672;21.9700;Latvia;10109
Lielvarde;56.7175;24.8106;Latvia;5907
Liepaja;56.5083;21.0111;Latvia;67964
Limbazi;57.5147;24.7131;Latvia;6888
Livani;56.3539;26.1761;Latvia;7035
Ludza;56.5439;27.7211;Latvia;7473
Madona;56.8542;26.2200;Latvia;6792
Marupe;56.9069;24.0575;Latvia;16826
Ogre;56.8169;24.6047;Latvia;22978
Olaine;56.7844;23.9369;Latvia;10324
Preili;56.2942;26.7247;Latvia;6161
Rezekne;56.5067;27.3308;Latvia;26839
Riga;56.9475;24.1069;Latvia;614618
Ropazi;56.9718;24.6318;Latvia;1661
Salaspils;56.8614;24.3500;Latvia;17905
Saldus;56.6667;22.4936;Latvia;9679
Saulkrasti;57.2636;24.4164;Latvia;3120
Sigulda;57.1539;24.8544;Latvia;14396
Smiltene;57.4242;25.9064;Latvia;5151
Talsi;57.2447;22.5889;Latvia;8816
Tukums;56.9669;23.1531;Latvia;16691
Ulbroka;56.9408;24.2861;Latvia;3102
Valka;57.7753;26.0214;Latvia;4510
Valmiera;57.5381;25.4231;Latvia;22971
Varaklani;56.6078;26.7550;Latvia;1730
Ventspils;57.3897;21.5644;Latvia;33372
Amioun;34.2994;35.8097;Lebanon;10000
Baabda;33.8333;35.5333;Lebanon;9000
Baalbek;34.0061;36.2086;Lebanon;24000
Beirut;33.8869;35.5131;Lebanon;361366
El Qaa;34.3436;36.4756;Lebanon;12000
Halba;34.5428;36.0797;Lebanon;1000
Jounie;33.9697;35.6156;Lebanon;102221
Nabatiye;33.3833;35.4500;Lebanon;80000
Sidon;33.5606;35.3758;Lebanon;200000
Tripoli;34.4333;35.8333;Lebanon;530000
Tyre;33.2667;35.2000;Lebanon;160000
Zahle;33.8439;35.9072;Lebanon;100000
Butha-Buthe;-28.7833;28.2333;Lesotho;10000
Leribe;-28.8734;28.0416;Lesotho;47675
Mafeteng;-29.8167;27.2500;Lesotho;57059
Maputsoe;-28.8833;27.9000;Lesotho;32117
Maseru;-29.3100;27.4800;Lesotho;330790
Mohale's Hoek;-30.1590;27.4800;Lesotho;24992
Mokhotlong;-29.2885;29.0656;Lesotho;8809
Qacha's Nek;-30.1153;28.6894;Lesotho;1000
Quthing;-30.4001;27.7002;Lesotho;15000
Teyateyaneng;-29.1500;27.7333;Lesotho;75115
Thaba-Tseka;-29.5220;28.6084;Lesotho;5423
Barclayville;4.8000;-8.1667;Liberia;2733
Bensonville;6.4456;-10.6097;Liberia;4089
Bopolu;7.0667;-10.4875;Liberia;1000
Buchanan;5.8811;-10.0447;Liberia;1000
Cestos City;5.4697;-9.5817;Liberia;2578
Fish Town;5.1974;-7.8758;Liberia;1000
Gbarnga;7.0104;-9.4900;Liberia;45835
Greenville;5.0111;-9.0388;Liberia;10374
Harper;4.3754;-7.7170;Liberia;32661
Kakata;6.5300;-10.3517;Liberia;33945
Monrovia;6.3106;-10.8047;Liberia;1021762
Robertsport;6.7533;-11.3686;Liberia;11969
Sanniquellie;7.3710;-8.6850;Liberia;11415
Tubmanburg;6.8706;-10.8211;Liberia;1000
Upper Buchanan;5.9161;-10.0525;Liberia;48315
Voinjama;8.4167;-9.7500;Liberia;26594
Zwedru;6.0704;-8.1300;Liberia;25678
Ajdabiya;30.7700;20.2200;Libya;143833
Al Bayda';32.7628;21.7550;Libya;250000
Al Jaghbub;29.7504;24.5166;Libya;1744
Al Jawf;24.2167;23.3000;Libya;24132
Al Khums;32.6604;14.2600;Libya;201943
Al Marj;32.5005;20.8300;Libya;169540
Al `Aziziyah;32.5319;13.0175;Libya;1000
Al `Uqaylah;30.2558;19.1994;Libya;100
As Sidrah;30.6704;18.2666;Libya;50
Awbari;26.5833;12.7667;Libya;1000
Awjilah;29.1081;21.2869;Libya;6610
Az Zawiyah;32.7604;12.7200;Libya;200000
Bani Walid;31.7455;13.9835;Libya;50824
Benghazi;32.1167;20.0667;Libya;631555
Birak;27.5333;14.2834;Libya;45421
Daraj;30.1500;10.4500;Libya;931
Darnah;32.7648;22.6391;Libya;127974
Ghadamis;30.1333;9.5000;Libya;6623
Gharyan;32.1669;13.0167;Libya;187854
Ghat;24.9611;10.1750;Libya;22000
Hun;29.1167;15.9333;Libya;18878
Idri;27.4471;13.0517;Libya;1000
Maradah;29.2337;19.2166;Libya;2500
Misratah;32.3778;15.0901;Libya;259056
Mizdah;31.4337;12.9833;Libya;26107
Murzuq;25.9136;13.9336;Libya;43732
Nalut;31.8804;10.9700;Libya;66609
Qaminis;31.6572;20.0144;Libya;5348
Sabha;27.0333;14.4333;Libya;116016
Sabratah;32.7933;12.4885;Libya;102038
Shahhat;32.8167;21.8500;Libya;45000
Surt;31.2000;16.6000;Libya;76788
Tajarhi;24.2622;14.5603;Libya;1500
Tajura';32.8819;13.3400;Libya;48836
Tmassah;26.3666;15.8000;Libya;500
Tobruk;32.0833;23.9500;Libya;135832
Tripoli;32.8752;13.1875;Libya;1126000
Umm al `Abid;27.5170;15.0333;Libya;300
Yafran;32.0628;12.5267;Libya;72662
Zillah;28.5504;17.5834;Libya;10
Zuwarah;32.9333;12.0833;Libya;80310
Balzers;47.0667;9.5000;Liechtenstein;4628
Eschen;47.2000;9.5167;Liechtenstein;4459
Gamprin;47.2199;9.5099;Liechtenstein;1663
Mauren;47.2197;9.5428;Liechtenstein;4404
Planken;47.1833;9.5333;Liechtenstein;478
Ruggell;47.2450;9.5332;Liechtenstein;2295
Schaan;47.1667;9.5167;Liechtenstein;5998
Schellenberg;47.2283;9.5395;Liechtenstein;1091
Triesen;47.1000;9.5167;Liechtenstein;5230
Triesenberg;47.1167;9.5333;Liechtenstein;2643
Vaduz;47.1397;9.5219;Liechtenstein;5668
Alytus;54.4014;24.0492;Lithuania;49888
Anyksciai;55.5344;25.1072;Lithuania;8491
Birstonas;54.6056;24.0292;Lithuania;2331
Birzai;56.2000;24.7500;Lithuania;10146
Domeikava;54.9667;23.9167;Lithuania;5006
Druskininkai;54.0206;23.9725;Lithuania;12055
Elektrenai;54.7886;24.6612;Lithuania;11588
Gargzdai;55.7000;21.4000;Lithuania;14402
Garliava;54.8167;23.8667;Lithuania;9873
Grigiskes;54.6833;25.0833;Lithuania;10815
Ignalina;55.3406;26.1605;Lithuania;1000
Jonava;55.0722;24.2806;Lithuania;26427
Joniskis;56.2433;23.6179;Lithuania;8757
Jurbarkas;55.0778;22.7756;Lithuania;9711
Kaisiadorys;54.8653;24.4682;Lithuania;1000
Kalvarija;54.4147;23.2281;Lithuania;3766
Kaunas;54.9000;23.9333;Lithuania;288466
Kazlu Ruda;54.7492;23.4865;Lithuania;5539
Kedainiai;55.2833;23.9667;Lithuania;22682
Kelme;55.6333;22.9333;Lithuania;7499
Klaipeda;55.7075;21.1428;Lithuania;164310
Kretinga;55.8942;21.2472;Lithuania;16580
Kupiskis;55.8333;24.9667;Lithuania;5907
Kursenai;56.0032;22.9366;Lithuania;10829
Lazdijai;54.2319;23.5170;Lithuania;3629
Lentvaris;54.6436;25.0517;Lithuania;10000
Likiskiai;54.3950;23.9970;Lithuania;10489
Marijampole;54.5567;23.3544;Lithuania;34968
Mazeikiai;56.3111;22.3361;Lithuania;32477
Moletai;55.2333;25.4167;Lithuania;5497
Naujoji Akmene;56.3250;22.8833;Lithuania;7194
Nida;55.3040;21.0053;Lithuania;2385
Pabrade;54.9831;25.7664;Lithuania;5339
Pagegiai;55.1328;21.8778;Lithuania;57
Pakruojis;55.9809;23.8551;Lithuania;4352
Palanga;55.9167;21.0639;Lithuania;15381
Panevezys;55.7250;24.3639;Lithuania;91054
Pasvalys;56.0611;24.4028;Lithuania;6361
Plunge;55.9167;21.8500;Lithuania;16750
Prienai;54.6333;23.9417;Lithuania;8451
Radviliskis;55.8000;23.5500;Lithuania;15275
Raseiniai;55.3797;23.1239;Lithuania;1000
Rietavas;55.7250;21.9278;Lithuania;3149
Rokiskis;55.9616;25.5807;Lithuania;12738
Sakiai;54.9556;23.0444;Lithuania;4998
Salcininkai;54.3111;25.3806;Lithuania;6715
Siauliai;55.9281;23.3167;Lithuania;107086
Silale;55.4917;22.1778;Lithuania;4640
Silute;55.3500;21.4833;Lithuania;15902
Sirvintos;55.0470;24.9420;Lithuania;744
Skuodas;56.2667;21.5333;Lithuania;5083
Svencionys;55.1333;26.1556;Lithuania;4065
Taurage;55.2514;22.2903;Lithuania;21516
Telsiai;55.9833;22.2500;Lithuania;22039
Trakai;54.6333;24.9333;Lithuania;4430
Ukmerge;55.2667;24.7500;Lithuania;21226
Utena;55.5000;25.6028;Lithuania;26491
Varena;54.2111;24.5722;Lithuania;8477
Vilkaviskis;54.6667;23.0333;Lithuania;9444
Vilnius;54.6833;25.2833;Lithuania;574147
Visaginas;55.6000;26.4333;Lithuania;18514
Zarasai;55.7306;26.2472;Lithuania;6051
Bascharage;49.5667;5.9167;Luxembourg;5715
Belvaux;49.5167;5.9333;Luxembourg;7826
Capellen;49.6444;5.9897;Luxembourg;1986
Clervaux;50.0547;6.0314;Luxembourg;1468
Diekirch;49.8678;6.1558;Luxembourg;7047
Differdange;49.5242;5.8914;Luxembourg;15455
Dudelange;49.4806;6.0875;Luxembourg;21513
Echternach;49.8117;6.4217;Luxembourg;5650
Esch-sur-Alzette;49.4969;5.9806;Luxembourg;36228
Grevenmacher;49.6747;6.4419;Luxembourg;4981
Kayl;49.4864;6.0392;Luxembourg;5658
Luxembourg;49.6106;6.1328;Luxembourg;128512
Mersch;49.7489;6.1061;Luxembourg;1000
Mondorf-les-Bains;49.5069;6.2806;Luxembourg;5404
Niedercorn;49.5333;5.9000;Luxembourg;7354
Redange-sur-Attert;49.7656;5.8908;Luxembourg;1000
Remich;49.5444;6.3667;Luxembourg;3787
Rodange;49.5467;5.8397;Luxembourg;7485
